Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
177.329812552285;0.77117919921875;0;1;-7.92846679687501E-05;10 mA;WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V
177.52981255178;0.74371337890625;0.199999999495049;2;-7.8338623046875E-05;10 mA;
177.729812551275;0.7220458984375;0.399999998990097;3;-7.75756835937499E-05;10 mA;
177.92981255077;0.70404052734375;0.599999998485146;4;-7.720947265625E-05;10 mA;
178.129812550265;0.68817138671875;0.799999997980194;5;-7.85217285156251E-05;10 mA;
178.329812549761;0.673828125;0.999999997475243;6;-7.7362060546875E-05;10 mA;
178.529812549256;0.66070556640625;1.19999999697029;7;-7.977294921875E-05;10 mA;
178.729812548751;0.64849853515625;1.39999999646534;8;-7.965087890625E-05;10 mA;
178.929812548246;0.63720703125;1.59999999596039;9;-7.647705078125E-05;10 mA;
179.129812547741;0.626220703125;1.79999999545544;10;-7.659912109375E-05;10 mA;
179.329812547236;0.61614990234375;1.99999999495049;11;-7.9345703125E-05;10 mA;
179.529812546731;0.60638427734375;2.19999999444553;12;-7.81860351562499E-05;10 mA;
179.729812546226;0.596923828125;2.39999999394058;13;-8.0230712890625E-05;10 mA;
179.929812545721;0.58807373046875;2.59999999343563;14;-7.6629638671875E-05;10 mA;
180.129812545216;0.5792236328125;2.79999999293068;15;-7.6324462890625E-05;10 mA;
180.329812544711;0.57098388671875;2.99999999242573;16;-7.8857421875E-05;10 mA;
180.529812544206;0.56304931640625;3.19999999192078;17;-7.66601562499999E-05;10 mA;
180.729812543701;0.55511474609375;3.39999999141583;18;-7.83691406250001E-05;10 mA;
180.929812543196;0.5474853515625;3.59999999091087;19;-8.02001953125001E-05;10 mA;
181.129812542691;0.5401611328125;3.79999999040592;20;-7.916259765625E-05;10 mA;
181.329812542186;0.5328369140625;3.99999998990097;21;-7.9986572265625E-05;10 mA;
181.529812541681;0.52581787109375;4.19999998939602;22;-7.781982421875E-05;10 mA;
181.729812541176;0.51910400390625;4.39999998889107;23;-7.7178955078125E-05;10 mA;
181.929812540671;0.51239013671875;4.59999998838612;24;-7.904052734375E-05;10 mA;
182.129812540166;0.5059814453125;4.79999998788116;25;-8.09631347656251E-05;10 mA;
182.329812539661;0.49957275390625;4.99999998737621;26;-7.8582763671875E-05;10 mA;
182.529812539157;0.49346923828125;5.19999998687126;27;-7.8582763671875E-05;10 mA;
182.729812538652;0.487396240234375;5.39999998636631;28;-7.60803222656251E-05;10 mA;
182.929812538147;0.48150634765625;5.59999998586136;29;-7.6324462890625E-05;10 mA;
183.129812537642;0.475799560546875;5.79999998535641;30;-7.6568603515625E-05;10 mA;
183.329812537137;0.470123291015625;5.99999998485146;31;-7.830810546875E-05;10 mA;
183.529812536632;0.464630126953125;6.1999999843465;32;-7.708740234375E-05;10 mA;
183.729812536127;0.459259033203125;6.39999998384155;33;-7.94677734375E-05;10 mA;
183.929812535622;0.4539794921875;6.5999999833366;34;-8.0078125E-05;10 mA;
184.129812535117;0.4488525390625;6.79999998283165;35;-7.6263427734375E-05;10 mA;
184.329812534612;0.443878173828125;6.9999999823267;36;-7.85217285156251E-05;10 mA;
184.529812534107;0.43896484375;7.19999998182175;37;-7.6324462890625E-05;10 mA;
184.729812533602;0.434173583984375;7.3999999813168;38;-7.69958496093751E-05;10 mA;
184.929812533097;0.42950439453125;7.59999998081184;39;-7.7667236328125E-05;10 mA;
185.129812532592;0.4249267578125;7.79999998030689;40;-7.9193115234375E-05;10 mA;
185.329812532087;0.42047119140625;7.99999997980194;41;-7.94677734375E-05;10 mA;
185.529812531582;0.416107177734375;8.19999997929699;42;-7.8582763671875E-05;10 mA;
185.729812531077;0.411865234375;8.39999997879204;43;-7.67822265625E-05;10 mA;
185.929812530572;0.40771484375;8.59999997828709;44;-7.80334472656249E-05;10 mA;
186.129812530067;0.403656005859375;8.79999997778214;45;-8.04443359375E-05;10 mA;
186.329812529562;0.399658203125;8.99999997727718;46;-7.855224609375E-05;10 mA;
186.529812529057;0.395721435546875;9.19999997677223;47;-8.0108642578125E-05;10 mA;
186.729812528553;0.391937255859375;9.39999997626728;48;-7.62023925781249E-05;10 mA;
186.929812528048;0.38818359375;9.59999997576233;49;-8.02001953125001E-05;10 mA;
187.129812527543;0.384490966796875;9.79999997525738;50;-7.8155517578125E-05;10 mA;
187.329812527038;0.380889892578125;9.99999997475243;51;-7.830810546875E-05;10 mA;
187.529812526533;0.377349853515625;10.1999999742475;52;-7.8704833984375E-05;10 mA;
187.729812526028;0.373870849609375;10.3999999737425;53;-7.9315185546875E-05;10 mA;
187.929812525523;0.370452880859375;10.5999999732376;54;-7.9681396484375E-05;10 mA;
188.129812525018;0.367095947265625;10.7999999727326;55;-7.672119140625E-05;10 mA;
188.329812524513;0.36376953125;10.9999999722277;56;-7.6416015625E-05;10 mA;
188.529812524008;0.36053466796875;11.1999999717227;57;-7.89794921875001E-05;10 mA;
188.729812523503;0.357330322265625;11.3999999712178;58;-7.68432617187501E-05;10 mA;
188.929812522998;0.35418701171875;11.5999999707128;59;-7.9345703125E-05;10 mA;
189.129812522493;0.35107421875;11.7999999702079;60;-7.89794921875001E-05;10 mA;
189.329812521988;0.3480224609375;11.9999999697029;61;-8.0230712890625E-05;10 mA;
189.529812521483;0.344970703125;12.199999969198;62;-8.026123046875E-05;10 mA;
189.729812520978;0.341949462890625;12.399999968693;63;-8.0291748046875E-05;10 mA;
