Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
542.986263629091;0.41912841796875;141.199999643504;707;-2.99072265625006E-06;10 mA
543.186263628587;0.418975830078125;141.399999642999;708;-2.83813476562506E-06;10 mA
543.386263628082;0.4188232421875;141.599999642494;709;-3.02124023437503E-06;10 mA
543.586263627577;0.418670654296875;141.799999641989;710;-2.593994140625E-06;10 mA
543.786263627072;0.418548583984375;141.999999641484;711;-3.23486328124997E-06;10 mA
543.986263626567;0.41839599609375;142.19999964098;712;-2.53295898437506E-06;10 mA
544.186263626062;0.418243408203125;142.399999640475;713;-2.86865234375003E-06;10 mA
544.386263625557;0.4180908203125;142.59999963997;714;-2.80761718749994E-06;10 mA
544.586263625052;0.417938232421875;142.799999639465;715;-2.899169921875E-06;10 mA
544.786263624547;0.41778564453125;142.99999963896;716;-2.50244140624994E-06;10 mA
544.986263624042;0.417633056640625;143.199999638455;717;-2.68554687500006E-06;10 mA
545.186263623537;0.41748046875;143.39999963795;718;-2.68554687500006E-06;10 mA
545.386263623032;0.417327880859375;143.599999637445;719;-2.899169921875E-06;10 mA
545.586263622527;0.41717529296875;143.79999963694;720;-2.71606445312503E-06;10 mA
545.786263622022;0.417022705078125;143.999999636435;721;-2.68554687500006E-06;10 mA
545.986263621517;0.4168701171875;144.19999963593;722;-2.50244140624994E-06;10 mA
546.186263621012;0.41668701171875;144.399999635425;723;-2.86865234375003E-06;10 mA
546.386263620507;0.416534423828125;144.59999963492;724;-2.96020507812494E-06;10 mA
546.586263620002;0.4163818359375;144.799999634415;725;-2.83813476562506E-06;10 mA
546.786263619497;0.416229248046875;144.99999963391;726;-2.83813476562506E-06;10 mA
546.986263618992;0.41607666015625;145.199999633405;727;-2.99072265625006E-06;10 mA
547.186263618487;0.415924072265625;145.3999996329;728;-3.11279296874994E-06;10 mA
547.386263617983;0.415740966796875;145.599999632395;729;-3.02124023437503E-06;10 mA
547.586263617478;0.41558837890625;145.79999963189;730;-2.99072265625006E-06;10 mA
547.786263616973;0.415435791015625;145.999999631385;731;-2.71606445312503E-06;10 mA
547.986263616468;0.415283203125;146.19999963088;732;-2.77709960937497E-06;10 mA
548.186263615963;0.415130615234375;146.399999630376;733;-2.80761718749994E-06;10 mA
548.386263615458;0.41497802734375;146.599999629871;734;-3.0517578125E-06;10 mA
548.586263614953;0.414794921875;146.799999629366;735;-2.77709960937497E-06;10 mA
548.786263614448;0.4146728515625;146.999999628861;736;-2.96020507812494E-06;10 mA
548.986263613943;0.414520263671875;147.199999628356;737;-2.99072265625006E-06;10 mA
549.186263613438;0.41436767578125;147.399999627851;738;-3.0517578125E-06;10 mA
