Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
141.329746643177;0.4613037109375;21.1999999464751;107;9.0789794921875E-05;10 mA;
141.529746642672;0.4639892578125;21.3999999459702;108;9.08203125E-05;10 mA;
141.729746642167;0.466705322265625;21.5999999454652;109;9.26818847656249E-05;10 mA;
141.929746641662;0.469390869140625;21.7999999449603;110;9.08203125E-05;10 mA;
142.129746641157;0.4720458984375;21.9999999444553;111;9.31701660156251E-05;10 mA;
142.329746640652;0.4747314453125;22.1999999439504;112;9.11560058593749E-05;10 mA;
142.529746640147;0.4774169921875;22.3999999434454;113;9.2437744140625E-05;10 mA;
142.729746639642;0.480133056640625;22.5999999429405;114;9.37805175781251E-05;10 mA;
142.929746639137;0.48284912109375;22.7999999424355;115;9.37499999999999E-05;10 mA;
143.129746638632;0.48553466796875;22.9999999419306;116;9.3505859375E-05;10 mA;
143.329746638127;0.488250732421875;23.1999999414256;117;9.246826171875E-05;10 mA;
143.529746637622;0.490966796875;23.3999999409207;118;9.2041015625E-05;10 mA;
143.729746637117;0.49365234375;23.5999999404157;119;9.3719482421875E-05;10 mA;
143.929746636612;0.496368408203125;23.7999999399108;120;9.23767089843749E-05;10 mA;
144.129746636107;0.499053955078125;23.9999999394058;121;9.2315673828125E-05;10 mA;
144.329746635602;0.501708984375;24.1999999389009;122;9.100341796875E-05;10 mA;
144.529746635097;0.504150390625;24.3999999383959;123;9.36279296875001E-05;10 mA;
144.729746634593;0.50689697265625;24.599999937891;124;9.36279296875001E-05;10 mA;
144.929746634088;0.5096435546875;24.799999937386;125;9.2315673828125E-05;10 mA;
145.129746633583;0.51239013671875;24.9999999368811;126;9.2193603515625E-05;10 mA;
145.329746633078;0.51513671875;25.1999999363761;127;9.40856933593751E-05;10 mA;
145.529746632573;0.517578125;25.3999999358712;128;9.37805175781251E-05;10 mA;
145.729746632068;0.52032470703125;25.5999999353662;129;9.37805175781251E-05;10 mA;
145.929746631563;0.5230712890625;25.7999999348613;130;9.222412109375E-05;10 mA;
146.129746631058;0.52581787109375;25.9999999343563;131;9.22546386718751E-05;10 mA;
146.329746630553;0.528564453125;26.1999999338514;132;9.2193603515625E-05;10 mA;
146.529746630048;0.53131103515625;26.3999999333464;133;9.1705322265625E-05;10 mA;
146.729746629543;0.5340576171875;26.5999999328415;134;9.09423828125E-05;10 mA;
146.929746629038;0.5364990234375;26.7999999323365;135;9.39331054687501E-05;10 mA;
147.129746628533;0.53924560546875;26.9999999318316;136;9.100341796875E-05;10 mA;
147.329746628028;0.5419921875;27.1999999313266;137;9.34448242187499E-05;10 mA;
147.529746627523;0.54443359375;27.3999999308217;138;9.033203125E-05;10 mA;
147.729746627018;0.54718017578125;27.5999999303167;139;9.05761718750001E-05;10 mA;
147.929746626513;0.5499267578125;27.7999999298117;140;9.1217041015625E-05;10 mA;
148.129746626008;0.5523681640625;27.9999999293068;141;9.10339355468751E-05;10 mA;
148.329746625503;0.55511474609375;28.1999999288018;142;9.3719482421875E-05;10 mA;
148.529746624998;0.55755615234375;28.3999999282969;143;9.1827392578125E-05;10 mA;
148.729746624493;0.560302734375;28.5999999277919;144;9.2803955078125E-05;10 mA;
148.929746623989;0.56304931640625;28.799999927287;145;9.4146728515625E-05;10 mA;
149.129746623484;0.56549072265625;28.999999926782;146;9.34753417968751E-05;10 mA;
149.329746622979;0.5682373046875;29.1999999262771;147;9.051513671875E-05;10 mA;
149.529746622474;0.5706787109375;29.3999999257721;148;9.1278076171875E-05;10 mA;
149.729746621969;0.57342529296875;29.5999999252672;149;9.3994140625E-05;10 mA;
149.929746621464;0.57586669921875;29.7999999247622;150;9.4146728515625E-05;10 mA;
150.129746620959;0.57861328125;29.9999999242573;151;9.07287597656251E-05;10 mA;
150.329746620454;0.5810546875;30.1999999237523;152;9.08203125E-05;10 mA;
150.529746619949;0.58380126953125;30.3999999232474;153;9.24072265625001E-05;10 mA;
150.729746619444;0.58624267578125;30.5999999227424;154;9.34448242187499E-05;10 mA;
150.929746618939;0.5889892578125;30.7999999222375;155;9.25292968749999E-05;10 mA;
151.129746618434;0.5914306640625;30.9999999217325;156;9.14611816406249E-05;10 mA;
151.329746617929;0.59417724609375;31.1999999212276;157;9.21020507812501E-05;10 mA;
151.529746617424;0.59661865234375;31.3999999207226;158;9.0667724609375E-05;10 mA;
151.729746616919;0.59906005859375;31.5999999202177;159;9.26513671875E-05;10 mA;
