Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
506.608044720938;0.81207275390625;0;1;-3.5247802734375E-05;10 mA;WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V
506.808044720433;0.79864501953125;0.199999999495049;2;-3.60107421875E-05;10 mA;
507.008044719928;0.78826904296875;0.399999998990097;3;-3.40881347656249E-05;10 mA;
507.208044719423;0.7794189453125;0.599999998485146;4;-3.570556640625E-05;10 mA;
507.408044718918;0.771484375;0.799999997980194;5;-3.53088378906249E-05;10 mA;
507.608044718413;0.76416015625;0.999999997475243;6;-3.802490234375E-05;10 mA;
507.808044717908;0.7574462890625;1.19999999697029;7;-3.704833984375E-05;10 mA;
508.008044717403;0.75103759765625;1.39999999646534;8;-3.59497070312501E-05;10 mA;
508.208044716898;0.74493408203125;1.59999999596039;9;-3.7994384765625E-05;10 mA;
508.408044716393;0.7391357421875;1.79999999545544;10;-3.59497070312501E-05;10 mA;
508.608044715888;0.733642578125;1.99999999495049;11;-3.76281738281251E-05;10 mA;
508.808044715383;0.72845458984375;2.19999999444553;12;-3.76281738281251E-05;10 mA;
509.008044714878;0.7232666015625;2.39999999394058;13;-3.4210205078125E-05;10 mA;
509.208044714373;0.71807861328125;2.59999999343563;14;-3.74450683593749E-05;10 mA;
509.408044713868;0.71319580078125;2.79999999293068;15;-3.4759521484375E-05;10 mA;
509.608044713363;0.7086181640625;2.99999999242573;16;-3.4454345703125E-05;10 mA;
509.808044712858;0.70404052734375;3.19999999192078;17;-3.5430908203125E-05;10 mA;
510.008044712353;0.699462890625;3.39999999141583;18;-3.7689208984375E-05;10 mA;
510.208044711849;0.69488525390625;3.59999999091087;19;-3.75976562499999E-05;10 mA;
510.408044711344;0.69061279296875;3.79999999040592;20;-3.43933105468749E-05;10 mA;
510.608044710839;0.68634033203125;3.99999998990097;21;-3.55224609375E-05;10 mA;
510.808044710334;0.68206787109375;4.19999998939602;22;-3.45764160156251E-05;10 mA;
511.008044709829;0.6781005859375;4.39999998889107;23;-3.71398925781249E-05;10 mA;
511.208044709324;0.67413330078125;4.59999998838612;24;-3.5980224609375E-05;10 mA;
511.408044708819;0.670166015625;4.79999998788116;25;-3.72314453125E-05;10 mA;
511.608044708314;0.66619873046875;4.99999998737621;26;-3.53088378906249E-05;10 mA;
511.808044707809;0.66253662109375;5.19999998687126;27;-3.4942626953125E-05;10 mA;
512.008044707304;0.6585693359375;5.39999998636631;28;-3.4149169921875E-05;10 mA;
512.208044706799;0.65521240234375;5.59999998586136;29;-3.631591796875E-05;10 mA;
512.408044706294;0.65155029296875;5.79999998535641;30;-3.48510742187499E-05;10 mA;
512.608044705789;0.64788818359375;5.99999998485146;31;-3.54919433593751E-05;10 mA;
