Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
9.46272797610891;0.4180908203125;0;1;-0.000853271484375;10 mA;WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V
9.66272797560396;0.28875732421875;0.199999999495049;2;-0.00085235595703125;10 mA;
9.86272797509901;0.20819091796875;0.399999998990097;3;-0.0008538818359375;10 mA;
10.0627279745941;0.145111083984375;0.599999998485146;4;-0.00085357666015625;10 mA;
10.2627279740891;0.0902099609375;0.799999997980194;5;-0.0008538818359375;10 mA;
10.4627279735842;0.039520263671875;0.999999997475243;6;-0.0008538818359375;10 mA;
10.6627279730792;-0.00872192382812501;1.19999999697029;7;-0.0008538818359375;10 mA;
10.8627279725742;-0.055328369140625;1.39999999646534;8;-0.0008544921875;10 mA;
11.0627279720693;-0.100311279296875;1.59999999596039;9;-0.0008551025390625;10 mA;WE(1).Potential < -0,1 V
11.2627279715643;-0.1431884765625;1.79999999545544;10;-0.0008544921875;10 mA;WE(1).Potential < -0,1 V
11.4627279710594;-0.1832275390625;1.99999999495049;11;-0.00085479736328125;10 mA;WE(1).Potential < -0,1 V
11.6627279705544;-0.219085693359375;2.19999999444553;12;-0.0008551025390625;10 mA;WE(1).Potential < -0,1 V
