Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
1.96420599504086;0.3621826171875;0;1;0.000476348876953125;10 mA;
2.16420599453591;0.419830322265625;0.199999999495049;2;0.000475341796875;10 mA;
2.36420599403095;0.467620849609375;0.399999998990097;3;0.000474853515625;10 mA;
2.564205993526;0.51483154296875;0.599999998485146;4;0.000475616455078125;10 mA;
2.76420599302105;0.562744140625;0.799999997980194;5;0.00047607421875;10 mA;
2.9642059925161;0.61065673828125;0.999999997475243;6;0.000476348876953125;10 mA;
3.16420599201115;0.6573486328125;1.19999999697029;7;0.0004769287109375;10 mA;
3.3642059915062;0.70281982421875;1.39999999646534;8;0.000474639892578125;10 mA;
3.56420599100124;0.7470703125;1.59999999596039;9;0.000476806640625;10 mA;
3.76420599049629;0.789794921875;1.79999999545544;10;0.000476715087890625;10 mA;
3.96420598999134;0.8319091796875;1.99999999495049;11;0.0004754638671875;10 mA;
4.16420598948639;0.8721923828125;2.19999999444553;12;0.0004761962890625;10 mA;WE(1).Potential > 0,85 V
4.36420598898144;0.91064453125;2.39999999394058;13;0.00047735595703125;10 mA;WE(1).Potential > 0,85 V
4.56420598847649;0.94573974609375;2.59999999343563;14;0.000475433349609375;10 mA;WE(1).Potential > 0,85 V
4.76420598797154;0.977783203125;2.79999999293068;15;0.00047625732421875;10 mA;WE(1).Potential > 0,85 V
