Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
7.0626999821684;0.402557373046875;0;1;0.000865478515625;10 mA;WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V
7.26269998166345;0.47509765625;0.199999999495049;2;0.000865478515625;10 mA;
7.46269998115849;0.53466796875;0.399999998990097;3;0.000865478515625;10 mA;
7.66269998065354;0.592041015625;0.599999998485146;4;0.0008660888671875;10 mA;
7.86269998014859;0.6494140625;0.799999997980194;5;0.0008673095703125;10 mA;
8.06269997964364;0.7073974609375;0.999999997475243;6;0.00086761474609375;10 mA;
8.26269997913869;0.76507568359375;1.19999999697029;7;0.00086639404296875;10 mA;
8.46269997863374;0.82244873046875;1.39999999646534;8;0.00086700439453125;10 mA;
8.66269997812879;0.87921142578125;1.59999999596039;9;0.00086700439453125;10 mA;WE(1).Potential > 0,85 V
8.86269997762383;0.93414306640625;1.79999999545544;10;0.00086761474609375;10 mA;WE(1).Potential > 0,85 V
9.06269997711888;0.98602294921875;1.99999999495049;11;0.0008673095703125;10 mA;WE(1).Potential > 0,85 V
9.26269997661393;1.0321044921875;2.19999999444553;12;0.00086669921875;10 mA;WE(1).Potential > 0,85 V
