Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
1819.80455940544;0.31646728515625;511.199998709344;2557;-3.38745117187497E-06;10 mA
1820.00455940493;0.31640625;511.399998708839;2558;-3.23486328124997E-06;10 mA
1820.20455940443;0.316314697265625;511.599998708334;2559;-3.14331054687506E-06;10 mA
1820.40455940392;0.316253662109375;511.799998707829;2560;-3.14331054687506E-06;10 mA
1820.60455940342;0.316162109375;511.999998707324;2561;-2.99072265625006E-06;10 mA
1820.80455940291;0.316070556640625;512.199998706819;2562;-3.38745117187497E-06;10 mA
1821.00455940241;0.316009521484375;512.399998706314;2563;-3.11279296874994E-06;10 mA
1821.2045594019;0.31591796875;512.599998705809;2564;-3.02124023437503E-06;10 mA
1821.4045594014;0.31585693359375;512.799998705304;2565;-3.0517578125E-06;10 mA
1821.60455940089;0.3157958984375;512.9999987048;2566;-2.83813476562506E-06;10 mA
1821.80455940039;0.31573486328125;513.199998704295;2567;-3.26538085937494E-06;10 mA
1822.00455939988;0.315643310546875;513.39999870379;2568;-3.47900390625003E-06;10 mA
1822.20455939938;0.315582275390625;513.599998703285;2569;-3.17382812500003E-06;10 mA
1822.40455939887;0.31549072265625;513.79999870278;2570;-3.38745117187497E-06;10 mA
1822.60455939837;0.3154296875;513.999998702275;2571;-3.17382812500003E-06;10 mA
1822.80455939786;0.31536865234375;514.19999870177;2572;-3.41796874999994E-06;10 mA
1823.00455939736;0.315277099609375;514.399998701265;2573;-3.32641601562503E-06;10 mA
1823.20455939685;0.315216064453125;514.59999870076;2574;-2.83813476562506E-06;10 mA
1823.40455939635;0.315155029296875;514.799998700255;2575;-3.02124023437503E-06;10 mA
1823.60455939584;0.3150634765625;514.99999869975;2576;-3.44848632812506E-06;10 mA
1823.80455939534;0.31500244140625;515.199998699245;2577;-3.17382812500003E-06;10 mA
1824.00455939483;0.314910888671875;515.39999869874;2578;-2.96020507812494E-06;10 mA
1824.20455939433;0.314849853515625;515.599998698235;2579;-3.204345703125E-06;10 mA
1824.40455939382;0.31475830078125;515.79999869773;2580;-3.14331054687506E-06;10 mA
1824.60455939332;0.314697265625;515.999998697225;2581;-3.47900390625003E-06;10 mA
1824.80455939281;0.314605712890625;516.19999869672;2582;-3.02124023437503E-06;10 mA
1825.00455939231;0.314544677734375;516.399998696215;2583;-3.54003906249997E-06;10 mA
1825.2045593918;0.314483642578125;516.59999869571;2584;-3.0517578125E-06;10 mA
1825.4045593913;0.31439208984375;516.799998695205;2585;-3.14331054687506E-06;10 mA
1825.60455939079;0.3143310546875;516.9999986947;2586;-3.204345703125E-06;10 mA
1825.80455939029;0.314239501953125;517.199998694196;2587;-3.23486328124997E-06;10 mA
1826.00455938978;0.314178466796875;517.399998693691;2588;-3.23486328124997E-06;10 mA
1826.20455938928;0.314117431640625;517.599998693186;2589;-3.0517578125E-06;10 mA
1826.40455938877;0.31402587890625;517.799998692681;2590;-3.204345703125E-06;10 mA
1826.60455938827;0.31396484375;517.999998692176;2591;-3.26538085937494E-06;10 mA
1826.80455938776;0.313873291015625;518.199998691671;2592;-3.14331054687506E-06;10 mA
1827.00455938726;0.313812255859375;518.399998691166;2593;-3.23486328124997E-06;10 mA
1827.20455938675;0.313751220703125;518.599998690661;2594;-3.23486328124997E-06;10 mA
1827.40455938625;0.313690185546875;518.799998690156;2595;-2.99072265625006E-06;10 mA
1827.60455938574;0.313629150390625;518.999998689651;2596;-3.204345703125E-06;10 mA
1827.80455938524;0.31353759765625;519.199998689146;2597;-3.26538085937494E-06;10 mA
1828.00455938473;0.313446044921875;519.399998688641;2598;-3.41796874999994E-06;10 mA
1828.20455938423;0.313385009765625;519.599998688136;2599;-3.41796874999994E-06;10 mA
1828.40455938372;0.313323974609375;519.799998687631;2600;-3.204345703125E-06;10 mA
1828.60455938322;0.313232421875;519.999998687126;2601;-3.26538085937494E-06;10 mA
1828.80455938271;0.31317138671875;520.199998686621;2602;-3.204345703125E-06;10 mA
1829.00455938221;0.31304931640625;520.399998686116;2603;-3.08227539062497E-06;10 mA
1829.2045593817;0.31298828125;520.599998685611;2604;-3.38745117187497E-06;10 mA
