Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
196.114196504859;-0.012640380859375;0;1;5.5999755859375E-05;10 mA;WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V
196.314196504354;-0.002667236328125;0.199999999495049;2;5.59387207031251E-05;10 mA;
196.514196503849;0.0054656982421875;0.399999998990097;3;5.5877685546875E-05;10 mA;
196.714196503344;0.0126068115234375;0.599999998485146;4;5.615234375E-05;10 mA;
196.914196502839;0.0190460205078125;0.799999997980194;5;5.57861328125001E-05;10 mA;
197.114196502334;0.0249176025390625;0.999999997475243;6;5.59387207031251E-05;10 mA;
197.31419650183;0.0303924560546875;1.19999999697029;7;5.5816650390625E-05;10 mA;
197.514196501325;0.0355499267578125;1.39999999646534;8;5.6182861328125E-05;10 mA;
197.71419650082;0.040496826171875;1.59999999596039;9;5.6182861328125E-05;10 mA;
197.914196500315;0.04517822265625;1.79999999545544;10;5.62133789062499E-05;10 mA;
198.11419649981;0.0496826171875;1.99999999495049;11;5.5816650390625E-05;10 mA;
198.314196499305;0.0540771484375;2.19999999444553;12;5.633544921875E-05;10 mA;
198.5141964988;0.05828857421875;2.39999999394058;13;5.65490722656251E-05;10 mA;
198.714196498295;0.062347412109375;2.59999999343563;14;5.6121826171875E-05;10 mA;
198.91419649779;0.0662841796875;2.79999999293068;15;5.62438964843751E-05;10 mA;
199.114196497285;0.070159912109375;2.99999999242573;16;5.60913085937501E-05;10 mA;
199.31419649678;0.07391357421875;3.19999999192078;17;5.62133789062499E-05;10 mA;
199.514196496275;0.07757568359375;3.39999999141583;18;5.6304931640625E-05;10 mA;
199.71419649577;0.0811767578125;3.59999999091087;19;5.60913085937501E-05;10 mA;
199.914196495265;0.084686279296875;3.79999999040592;20;5.62438964843751E-05;10 mA;
200.11419649476;0.088134765625;3.99999998990097;21;5.63964843750001E-05;10 mA;
200.314196494255;0.091583251953125;4.19999998939602;22;5.62438964843751E-05;10 mA;
200.51419649375;0.09490966796875;4.39999998889107;23;5.6182861328125E-05;10 mA;
200.714196493245;0.09820556640625;4.59999998838612;24;5.60607910156249E-05;10 mA;
200.91419649274;0.101409912109375;4.79999998788116;25;5.59387207031251E-05;10 mA;
201.114196492235;0.1046142578125;4.99999998737621;26;5.62438964843751E-05;10 mA;
201.314196491731;0.107757568359375;5.19999998687126;27;5.5694580078125E-05;10 mA;
201.514196491226;0.11083984375;5.39999998636631;28;5.6182861328125E-05;10 mA;
201.714196490721;0.1138916015625;5.59999998586136;29;5.60913085937501E-05;10 mA;
201.914196490216;0.11688232421875;5.79999998535641;30;5.6121826171875E-05;10 mA;
202.114196489711;0.119842529296875;5.99999998485146;31;5.62744140625E-05;10 mA;
202.314196489206;0.122772216796875;6.1999999843465;32;5.65185546874999E-05;10 mA;
202.514196488701;0.125640869140625;6.39999998384155;33;5.60913085937501E-05;10 mA;
202.714196488196;0.12847900390625;6.5999999833366;34;5.57861328125001E-05;10 mA;
202.914196487691;0.13128662109375;6.79999998283165;35;5.645751953125E-05;10 mA;
203.114196487186;0.134063720703125;6.9999999823267;36;5.63964843750001E-05;10 mA;
203.314196486681;0.136871337890625;7.19999998182175;37;5.62744140625E-05;10 mA;
203.514196486176;0.13958740234375;7.3999999813168;38;5.6182861328125E-05;10 mA;
203.714196485671;0.142242431640625;7.59999998081184;39;5.645751953125E-05;10 mA;
203.914196485166;0.1448974609375;7.79999998030689;40;5.6304931640625E-05;10 mA;
204.114196484661;0.14752197265625;7.99999997980194;41;5.60913085937501E-05;10 mA;
204.314196484156;0.150146484375;8.19999997929699;42;5.6427001953125E-05;10 mA;
204.514196483651;0.1527099609375;8.39999997879204;43;5.6304931640625E-05;10 mA;
204.714196483146;0.155242919921875;8.59999997828709;44;5.6121826171875E-05;10 mA;
204.914196482641;0.157745361328125;8.79999997778214;45;5.62744140625E-05;10 mA;
205.114196482136;0.160247802734375;8.99999997727718;46;5.60913085937501E-05;10 mA;
