Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
1024.40452841363;0.30718994140625;0;1;1.53503417968751E-05;10 mA;WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V
1024.60452841312;0.308135986328125;0.199999999495049;2;1.50451660156251E-05;10 mA;
1024.80452841262;0.30914306640625;0.399999998990097;3;1.5594482421875E-05;10 mA;
1025.00452841211;0.310028076171875;0.599999998485146;4;1.5289306640625E-05;10 mA;
1025.20452841161;0.31085205078125;0.799999997980194;5;1.51977539062501E-05;10 mA;
1025.4045284111;0.311676025390625;0.999999997475243;6;1.53503417968751E-05;10 mA;
1025.6045284106;0.31243896484375;1.19999999697029;7;1.51977539062501E-05;10 mA;
1025.80452841009;0.313201904296875;1.39999999646534;8;1.54724121093749E-05;10 mA;
1026.00452840959;0.31390380859375;1.59999999596039;9;1.53503417968751E-05;10 mA;
1026.20452840908;0.31463623046875;1.79999999545544;10;1.51672363281249E-05;10 mA;
1026.40452840858;0.3153076171875;1.99999999495049;11;1.5289306640625E-05;10 mA;
1026.60452840807;0.31597900390625;2.19999999444553;12;1.56249999999999E-05;10 mA;
1026.80452840757;0.316619873046875;2.39999999394058;13;1.51977539062501E-05;10 mA;
1027.00452840706;0.3172607421875;2.59999999343563;14;1.51977539062501E-05;10 mA;
1027.20452840656;0.31787109375;2.79999999293068;15;1.53198242187499E-05;10 mA;
1027.40452840605;0.318511962890625;2.99999999242573;16;1.53503417968751E-05;10 mA;
1027.60452840555;0.319091796875;3.19999999192078;17;1.57470703125E-05;10 mA;
1027.80452840504;0.3197021484375;3.39999999141583;18;1.5594482421875E-05;10 mA;
1028.00452840454;0.320281982421875;3.59999999091087;19;1.55029296875001E-05;10 mA;
1028.20452840403;0.32086181640625;3.79999999040592;20;1.568603515625E-05;10 mA;
1028.40452840353;0.3214111328125;3.99999998990097;21;1.53503417968751E-05;10 mA;
1028.60452840302;0.321990966796875;4.19999998939602;22;1.4984130859375E-05;10 mA;
1028.80452840252;0.32257080078125;4.39999998889107;23;1.5533447265625E-05;10 mA;
1029.00452840201;0.3231201171875;4.59999998838612;24;1.5228271484375E-05;10 mA;
1029.20452840151;0.32366943359375;4.79999998788116;25;1.5594482421875E-05;10 mA;
1029.404528401;0.324188232421875;4.99999998737621;26;1.55029296875001E-05;10 mA;
1029.6045284005;0.324737548828125;5.19999998687126;27;1.568603515625E-05;10 mA;
1029.80452839999;0.325286865234375;5.39999998636631;28;1.5411376953125E-05;10 mA;
1030.00452839949;0.3258056640625;5.59999998586136;29;1.507568359375E-05;10 mA;
1030.20452839898;0.326324462890625;5.79999998535641;30;1.56555175781251E-05;10 mA;
1030.40452839848;0.32684326171875;5.99999998485146;31;1.56249999999999E-05;10 mA;
1030.60452839797;0.327362060546875;6.1999999843465;32;1.544189453125E-05;10 mA;
1030.80452839747;0.327880859375;6.39999998384155;33;1.59912109375E-05;10 mA;
1031.00452839696;0.328338623046875;6.5999999833366;34;1.5411376953125E-05;10 mA;
1031.20452839646;0.328857421875;6.79999998283165;35;1.5411376953125E-05;10 mA;
1031.40452839595;0.329345703125;6.9999999823267;36;1.5228271484375E-05;10 mA;
1031.60452839545;0.329833984375;7.19999998182175;37;1.54724121093749E-05;10 mA;
1031.80452839494;0.330352783203125;7.3999999813168;38;1.5594482421875E-05;10 mA;
1032.00452839444;0.330841064453125;7.59999998081184;39;1.5289306640625E-05;10 mA;
1032.20452839393;0.331298828125;7.79999998030689;40;1.5380859375E-05;10 mA;
1032.40452839343;0.331787109375;7.99999997980194;41;1.57470703125E-05;10 mA;
1032.60452839292;0.332275390625;8.19999997929699;42;1.5380859375E-05;10 mA;
1032.80452839242;0.332733154296875;8.39999997879204;43;1.5228271484375E-05;10 mA;
1033.00452839191;0.333221435546875;8.59999997828709;44;1.55029296875001E-05;10 mA;
1033.20452839141;0.333709716796875;8.79999997778214;45;1.513671875E-05;10 mA;
1033.4045283909;0.33416748046875;8.99999997727718;46;1.53198242187499E-05;10 mA;
1033.6045283904;0.33465576171875;9.19999997677223;47;1.56249999999999E-05;10 mA;
1033.80452838989;0.335113525390625;9.39999997626728;48;1.57775878906249E-05;10 mA;
1034.00452838939;0.3355712890625;9.59999997576233;49;1.544189453125E-05;10 mA;
1034.20452838888;0.336029052734375;9.79999997525738;50;1.56555175781251E-05;10 mA;
