Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
419.237229941528;0.75927734375;13.1999999666732;67;-4.76074218749997E-06;10 mA
419.437229941023;0.7586669921875;13.3999999661683;68;-4.76074218749997E-06;10 mA
419.637229940518;0.75775146484375;13.5999999656633;69;-4.39453125000003E-06;10 mA
419.837229940013;0.75714111328125;13.7999999651583;70;-4.730224609375E-06;10 mA
420.037229939508;0.7562255859375;13.9999999646534;71;-4.57763671875E-06;10 mA
420.237229939003;0.755615234375;14.1999999641484;72;-4.60815429687497E-06;10 mA
420.437229938498;0.7550048828125;14.3999999636435;73;-4.66918945312506E-06;10 mA
420.637229937993;0.75408935546875;14.5999999631385;74;-4.36401367187506E-06;10 mA
420.837229937488;0.75347900390625;14.7999999626336;75;-4.63867187499994E-06;10 mA
421.037229936983;0.75286865234375;14.9999999621286;76;-4.82177734375006E-06;10 mA
421.237229936478;0.75225830078125;15.1999999616237;77;-4.63867187499994E-06;10 mA
421.437229935973;0.7513427734375;15.3999999611187;78;-4.60815429687497E-06;10 mA
421.637229935468;0.750732421875;15.5999999606138;79;-4.66918945312506E-06;10 mA
421.837229934963;0.7501220703125;15.7999999601088;80;-4.48608398437494E-06;10 mA
422.037229934458;0.74920654296875;15.9999999596039;81;-4.66918945312506E-06;10 mA
422.237229933953;0.74859619140625;16.1999999590989;82;-4.33349609374994E-06;10 mA
422.437229933449;0.74798583984375;16.399999958594;83;-4.45556640624997E-06;10 mA
422.637229932944;0.74737548828125;16.599999958089;84;-4.730224609375E-06;10 mA
422.837229932439;0.74676513671875;16.7999999575841;85;-4.8828125E-06;10 mA
423.037229931934;0.745849609375;16.9999999570791;86;-4.60815429687497E-06;10 mA
423.237229931429;0.7452392578125;17.1999999565742;87;-4.60815429687497E-06;10 mA
423.437229930924;0.74462890625;17.3999999560692;88;-4.63867187499994E-06;10 mA
423.637229930419;0.7440185546875;17.5999999555643;89;-4.94384765624994E-06;10 mA
423.837229929914;0.743408203125;17.7999999550593;90;-4.730224609375E-06;10 mA
424.037229929409;0.7427978515625;17.9999999545544;91;-4.48608398437494E-06;10 mA
424.237229928904;0.7421875;18.1999999540494;92;-4.425048828125E-06;10 mA
424.437229928399;0.74127197265625;18.3999999535445;93;-4.76074218749997E-06;10 mA
424.637229927894;0.74066162109375;18.5999999530395;94;-4.69970703125003E-06;10 mA
424.837229927389;0.74005126953125;18.7999999525346;95;-4.54711914062503E-06;10 mA
425.037229926884;0.73944091796875;18.9999999520296;96;-4.66918945312506E-06;10 mA
425.237229926379;0.73883056640625;19.1999999515247;97;-4.69970703125003E-06;10 mA
425.437229925874;0.73822021484375;19.3999999510197;98;-4.76074218749997E-06;10 mA
425.637229925369;0.73760986328125;19.5999999505148;99;-4.69970703125003E-06;10 mA
425.837229924864;0.73699951171875;19.7999999500098;100;-4.69970703125003E-06;10 mA
426.037229924359;0.73638916015625;19.9999999495049;101;-4.48608398437494E-06;10 mA
426.237229923854;0.73577880859375;20.1999999489999;102;-4.91333007812497E-06;10 mA
426.437229923349;0.73516845703125;20.399999948495;103;-4.57763671875E-06;10 mA
426.637229922845;0.73455810546875;20.59999994799;104;-4.82177734375006E-06;10 mA
426.83722992234;0.73394775390625;20.799999947485;105;-4.94384765624994E-06;10 mA
427.037229921835;0.7330322265625;20.9999999469801;106;-4.57763671875E-06;10 mA
427.23722992133;0.73272705078125;21.1999999464751;107;-4.85229492187503E-06;10 mA
427.437229920825;0.73211669921875;21.3999999459702;108;-4.18090820312494E-06;10 mA
427.63722992032;0.73150634765625;21.5999999454652;109;-4.30297851562497E-06;10 mA
427.837229919815;0.73089599609375;21.7999999449603;110;-4.48608398437494E-06;10 mA
428.03722991931;0.73028564453125;21.9999999444553;111;-4.45556640624997E-06;10 mA
428.237229918805;0.72967529296875;22.1999999439504;112;-4.76074218749997E-06;10 mA
428.4372299183;0.72906494140625;22.3999999434454;113;-4.730224609375E-06;10 mA
428.637229917795;0.7281494140625;22.5999999429405;114;-4.425048828125E-06;10 mA
428.83722991729;0.72784423828125;22.7999999424355;115;-4.63867187499994E-06;10 mA
429.037229916785;0.72723388671875;22.9999999419306;116;-4.63867187499994E-06;10 mA
429.23722991628;0.72662353515625;23.1999999414256;117;-4.425048828125E-06;10 mA
429.437229915775;0.72601318359375;23.3999999409207;118;-4.76074218749997E-06;10 mA
429.63722991527;0.72540283203125;23.5999999404157;119;-4.76074218749997E-06;10 mA
429.837229914765;0.72479248046875;23.7999999399108;120;-4.76074218749997E-06;10 mA
430.03722991426;0.72418212890625;23.9999999394058;121;-4.63867187499994E-06;10 mA
430.237229913755;0.72357177734375;24.1999999389009;122;-4.63867187499994E-06;10 mA
430.43722991325;0.72296142578125;24.3999999383959;123;-4.66918945312506E-06;10 mA
430.637229912746;0.72235107421875;24.599999937891;124;-4.60815429687497E-06;10 mA
430.837229912241;0.72174072265625;24.799999937386;125;-4.45556640624997E-06;10 mA
431.037229911736;0.72113037109375;24.9999999368811;126;-4.69970703125003E-06;10 mA
431.237229911231;0.7208251953125;25.1999999363761;127;-4.54711914062503E-06;10 mA
431.437229910726;0.72021484375;25.3999999358712;128;-4.24194335937503E-06;10 mA
431.637229910221;0.7196044921875;25.5999999353662;129;-4.60815429687497E-06;10 mA
431.837229909716;0.718994140625;25.7999999348613;130;-4.76074218749997E-06;10 mA
432.037229909211;0.7183837890625;25.9999999343563;131;-4.63867187499994E-06;10 mA
432.237229908706;0.7177734375;26.1999999338514;132;-4.51660156250006E-06;10 mA
432.437229908201;0.7171630859375;26.3999999333464;133;-4.51660156250006E-06;10 mA
432.637229907696;0.716552734375;26.5999999328415;134;-4.51660156250006E-06;10 mA
432.837229907191;0.7159423828125;26.7999999323365;135;-4.54711914062503E-06;10 mA
433.037229906686;0.71533203125;26.9999999318316;136;-4.76074218749997E-06;10 mA
433.237229906181;0.7147216796875;27.1999999313266;137;-4.63867187499994E-06;10 mA
433.437229905676;0.714111328125;27.3999999308217;138;-4.91333007812497E-06;10 mA
433.637229905171;0.71380615234375;27.5999999303167;139;-5.21850585937497E-06;10 mA
433.837229904666;0.71319580078125;27.7999999298117;140;-4.57763671875E-06;10 mA
434.037229904161;0.71258544921875;27.9999999293068;141;-4.66918945312506E-06;10 mA
434.237229903656;0.71197509765625;28.1999999288018;142;-4.63867187499994E-06;10 mA
434.437229903151;0.71136474609375;28.3999999282969;143;-4.60815429687497E-06;10 mA
434.637229902646;0.71075439453125;28.5999999277919;144;-4.69970703125003E-06;10 mA
434.837229902142;0.71044921875;28.799999927287;145;-4.69970703125003E-06;10 mA
435.037229901637;0.7098388671875;28.999999926782;146;-4.91333007812497E-06;10 mA
435.237229901132;0.709228515625;29.1999999262771;147;-4.79125976562494E-06;10 mA
435.437229900627;0.7086181640625;29.3999999257721;148;-5.035400390625E-06;10 mA
435.637229900122;0.7080078125;29.5999999252672;149;-4.63867187499994E-06;10 mA
435.837229899617;0.7073974609375;29.7999999247622;150;-4.57763671875E-06;10 mA
436.037229899112;0.70709228515625;29.9999999242573;151;-4.8828125E-06;10 mA
436.237229898607;0.70648193359375;30.1999999237523;152;-4.69970703125003E-06;10 mA
436.437229898102;0.70587158203125;30.3999999232474;153;-4.79125976562494E-06;10 mA
436.637229897597;0.70526123046875;30.5999999227424;154;-4.76074218749997E-06;10 mA
436.837229897092;0.7049560546875;30.7999999222375;155;-4.730224609375E-06;10 mA
437.037229896587;0.704345703125;30.9999999217325;156;-4.82177734375006E-06;10 mA
437.237229896082;0.7037353515625;31.1999999212276;157;-4.8828125E-06;10 mA
437.437229895577;0.703125;31.3999999207226;158;-4.730224609375E-06;10 mA
437.637229895072;0.7025146484375;31.5999999202177;159;-4.91333007812497E-06;10 mA
437.837229894567;0.701904296875;31.7999999197127;160;-4.63867187499994E-06;10 mA
438.037229894062;0.7012939453125;31.9999999192078;161;-4.425048828125E-06;10 mA
438.237229893557;0.70098876953125;32.1999999187028;162;-4.82177734375006E-06;10 mA
438.437229893052;0.70037841796875;32.3999999181979;163;-4.8828125E-06;10 mA
438.637229892547;0.69976806640625;32.5999999176929;164;-4.8828125E-06;10 mA
438.837229892043;0.69915771484375;32.799999917188;165;-4.76074218749997E-06;10 mA
439.037229891538;0.69854736328125;32.999999916683;166;-5.06591796874997E-06;10 mA
439.237229891033;0.6982421875;33.1999999161781;167;-4.91333007812497E-06;10 mA
439.437229890528;0.6976318359375;33.3999999156731;168;-4.730224609375E-06;10 mA
439.637229890023;0.697021484375;33.5999999151682;169;-4.730224609375E-06;10 mA
439.837229889518;0.6964111328125;33.7999999146632;170;-4.69970703125003E-06;10 mA
440.037229889013;0.69580078125;33.9999999141583;171;-4.69970703125003E-06;10 mA
