Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
289.314263269552;0.777587890625;0;1;-4.40673828125E-05;10 mA;WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V , WE(1).Potential < -0,1 V
289.514263269047;0.75958251953125;0.199999999495049;2;-4.41894531250001E-05;10 mA;
289.714263268542;0.7464599609375;0.399999998990097;3;-4.41894531250001E-05;10 mA;
289.914263268037;0.7354736328125;0.599999998485146;4;-4.43115234374999E-05;10 mA;
290.114263267532;0.72601318359375;0.799999997980194;5;-4.443359375E-05;10 mA;
290.314263267027;0.7177734375;0.999999997475243;6;-4.44946289062501E-05;10 mA;
290.514263266522;0.71014404296875;1.19999999697029;7;-4.40673828125E-05;10 mA;
290.714263266017;0.703125;1.39999999646534;8;-4.40368652343751E-05;10 mA;
290.914263265512;0.6964111328125;1.59999999596039;9;-4.4219970703125E-05;10 mA;
291.114263265007;0.6903076171875;1.79999999545544;10;-4.43420410156251E-05;10 mA;
291.314263264502;0.6842041015625;1.99999999495049;11;-4.43115234374999E-05;10 mA;
291.514263263997;0.6787109375;2.19999999444553;12;-4.4097900390625E-05;10 mA;
291.714263263492;0.6732177734375;2.39999999394058;13;-4.412841796875E-05;10 mA;
291.914263262987;0.66802978515625;2.59999999343563;14;-4.437255859375E-05;10 mA;
292.114263262482;0.662841796875;2.79999999293068;15;-4.38842773437501E-05;10 mA;
292.314263261977;0.657958984375;2.99999999242573;16;-4.46166992187499E-05;10 mA;
292.514263261472;0.653076171875;3.19999999192078;17;-4.412841796875E-05;10 mA;
292.714263260968;0.64849853515625;3.39999999141583;18;-4.3670654296875E-05;10 mA;
292.914263260463;0.6439208984375;3.59999999091087;19;-4.4281005859375E-05;10 mA;
293.114263259958;0.63934326171875;3.79999999040592;20;-4.40368652343751E-05;10 mA;
293.314263259453;0.63507080078125;3.99999998990097;21;-4.4219970703125E-05;10 mA;
293.514263258948;0.63079833984375;4.19999998939602;22;-4.40673828125E-05;10 mA;
293.714263258443;0.6268310546875;4.39999998889107;23;-4.425048828125E-05;10 mA;
293.914263257938;0.62255859375;4.59999998838612;24;-4.43115234374999E-05;10 mA;
294.114263257433;0.6182861328125;4.79999998788116;25;-4.43420410156251E-05;10 mA;
294.314263256928;0.6146240234375;4.99999998737621;26;-4.4281005859375E-05;10 mA;
294.514263256423;0.61065673828125;5.19999998687126;27;-4.43420410156251E-05;10 mA;
294.714263255918;0.606689453125;5.39999998636631;28;-4.44946289062501E-05;10 mA;
294.914263255413;0.60302734375;5.59999998586136;29;-4.412841796875E-05;10 mA;
295.114263254908;0.59906005859375;5.79999998535641;30;-4.4219970703125E-05;10 mA;
295.314263254403;0.59539794921875;5.99999998485146;31;-4.4097900390625E-05;10 mA;
295.514263253898;0.59173583984375;6.1999999843465;32;-4.425048828125E-05;10 mA;
295.714263253393;0.58837890625;6.39999998384155;33;-4.437255859375E-05;10 mA;
295.914263252888;0.584716796875;6.5999999833366;34;-4.4281005859375E-05;10 mA;
296.114263252383;0.58135986328125;6.79999998283165;35;-4.43115234374999E-05;10 mA;
296.314263251878;0.57769775390625;6.9999999823267;36;-4.43420410156251E-05;10 mA;
296.514263251373;0.5743408203125;7.19999998182175;37;-4.40063476562499E-05;10 mA;
296.714263250868;0.57098388671875;7.3999999813168;38;-4.4097900390625E-05;10 mA;
296.914263250364;0.567626953125;7.59999998081184;39;-4.4097900390625E-05;10 mA;
297.114263249859;0.5645751953125;7.79999998030689;40;-4.425048828125E-05;10 mA;
297.314263249354;0.56121826171875;7.99999997980194;41;-4.412841796875E-05;10 mA;
297.514263248849;0.55816650390625;8.19999997929699;42;-4.4097900390625E-05;10 mA;
