Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
65.9257868335534;0.073974609375;0;1;0.00010748291015625;10 mA;WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V , WE(1).Potential > 0,85 V
66.1257868330484;0.0947265625;0.199999999495049;2;0.00010791015625;10 mA;
66.3257868325435;0.111236572265625;0.399999998990097;3;0.00010797119140625;10 mA;
66.5257868320385;0.12542724609375;0.599999998485146;4;0.000108001708984375;10 mA;
66.7257868315336;0.137939453125;0.799999997980194;5;0.000108062744140625;10 mA;
66.9257868310286;0.149261474609375;0.999999997475243;6;0.00010797119140625;10 mA;
67.1257868305237;0.16192626953125;1.19999999697029;7;0.0001080322265625;10 mA;
67.3257868300187;0.171417236328125;1.39999999646534;8;0.0001080322265625;10 mA;
67.5257868295138;0.180084228515625;1.59999999596039;9;0.00010833740234375;10 mA;
67.7257868290088;0.18829345703125;1.79999999545544;10;0.000108062744140625;10 mA;
67.9257868285039;0.19610595703125;1.99999999495049;11;0.0001082763671875;10 mA;
68.1257868279989;0.203460693359375;2.19999999444553;12;0.00010833740234375;10 mA;
68.325786827494;0.210479736328125;2.39999999394058;13;0.0001082763671875;10 mA;
68.525786826989;0.217254638671875;2.59999999343563;14;0.000108062744140625;10 mA;
68.7257868264841;0.2237548828125;2.79999999293068;15;0.000108123779296875;10 mA;
68.9257868259791;0.23004150390625;2.99999999242573;16;0.0001080322265625;10 mA;
69.1257868254742;0.23614501953125;3.19999999192078;17;0.000108001708984375;10 mA;
69.3257868249692;0.2420654296875;3.39999999141583;18;0.00010809326171875;10 mA;
69.5257868244643;0.247802734375;3.59999999091087;19;0.000108123779296875;10 mA;
69.7257868239593;0.2532958984375;3.79999999040592;20;0.000108123779296875;10 mA;
69.9257868234544;0.2586669921875;3.99999998990097;21;0.000108184814453125;10 mA;
70.1257868229494;0.264007568359375;4.19999998939602;22;0.000108062744140625;10 mA;
70.3257868224445;0.269195556640625;4.39999998889107;23;0.00010797119140625;10 mA;
70.5257868219395;0.274322509765625;4.59999998838612;24;0.00010784912109375;10 mA;
70.7257868214346;0.279327392578125;4.79999998788116;25;0.0001080322265625;10 mA;
70.9257868209296;0.284149169921875;4.99999998737621;26;0.00010845947265625;10 mA;
71.1257868204247;0.2889404296875;5.19999998687126;27;0.00010784912109375;10 mA;
71.3257868199197;0.293670654296875;5.39999998636631;28;0.000108184814453125;10 mA;
71.5257868194147;0.29827880859375;5.59999998586136;29;0.000108184814453125;10 mA;
71.7257868189098;0.3028564453125;5.79999998535641;30;0.000108062744140625;10 mA;
71.9257868184048;0.307342529296875;5.99999998485146;31;0.000108367919921875;10 mA;
72.1257868178999;0.311737060546875;6.1999999843465;32;0.000108184814453125;10 mA;
72.3257868173949;0.3160400390625;6.39999998384155;33;0.000108123779296875;10 mA;
72.52578681689;0.3203125;6.5999999833366;34;0.0001080322265625;10 mA;
72.725786816385;0.32452392578125;6.79999998283165;35;0.0001082763671875;10 mA;
72.9257868158801;0.328704833984375;6.9999999823267;36;0.000108245849609375;10 mA;
73.1257868153751;0.332794189453125;7.19999998182175;37;0.000108184814453125;10 mA;
73.3257868148702;0.33685302734375;7.3999999813168;38;0.0001082763671875;10 mA;
73.5257868143652;0.340789794921875;7.59999998081184;39;0.000108489990234375;10 mA;
73.7257868138603;0.3447265625;7.79999998030689;40;0.0001083984375;10 mA;
73.9257868133553;0.348602294921875;7.99999997980194;41;0.000107940673828125;10 mA;
74.1257868128504;0.352386474609375;8.19999997929699;42;0.000108184814453125;10 mA;
74.3257868123454;0.356170654296875;8.39999997879204;43;0.00010845947265625;10 mA;
74.5257868118405;0.359893798828125;8.59999997828709;44;0.00010784912109375;10 mA;
74.7257868113355;0.36358642578125;8.79999997778214;45;0.0001082763671875;10 mA;
74.9257868108306;0.367279052734375;8.99999997727718;46;0.0001083984375;10 mA;
75.1257868103256;0.370880126953125;9.19999997677223;47;0.000108154296875;10 mA;
75.3257868098207;0.374481201171875;9.39999997626728;48;0.0001082763671875;10 mA;
75.5257868093157;0.378021240234375;9.59999997576233;49;0.00010821533203125;10 mA;
75.7257868088108;0.38153076171875;9.79999997525738;50;0.0001080322265625;10 mA;
75.9257868083058;0.385009765625;9.99999997475243;51;0.00010833740234375;10 mA;
76.1257868078009;0.38848876953125;10.1999999742475;52;0.00010821533203125;10 mA;
76.3257868072959;0.391937255859375;10.3999999737425;53;0.000108001708984375;10 mA;
76.525786806791;0.39532470703125;10.5999999732376;54;0.00010833740234375;10 mA;
76.725786806286;0.39874267578125;10.7999999727326;55;0.0001082763671875;10 mA;
76.9257868057811;0.402069091796875;10.9999999722277;56;0.000108154296875;10 mA;
77.1257868052761;0.40545654296875;11.1999999717227;57;0.000108245849609375;10 mA;
77.3257868047712;0.408782958984375;11.3999999712178;58;0.00010809326171875;10 mA;
77.5257868042662;0.412139892578125;11.5999999707128;59;0.00010791015625;10 mA;
77.7257868037613;0.415496826171875;11.7999999702079;60;0.000108154296875;10 mA;
77.9257868032563;0.41876220703125;11.9999999697029;61;0.00010833740234375;10 mA;
78.1257868027513;0.422088623046875;12.199999969198;62;0.000107879638671875;10 mA;
78.3257868022464;0.42535400390625;12.399999968693;63;0.000108184814453125;10 mA;
78.5257868017414;0.428680419921875;12.5999999681881;64;0.0001082763671875;10 mA;
78.7257868012365;0.43194580078125;12.7999999676831;65;0.000108428955078125;10 mA;
78.9257868007315;0.43524169921875;12.9999999671782;66;0.00010845947265625;10 mA;
