Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A)
1355.79642557694;0.222381591796875;418.599998943136;2094;-2.22778320312506E-06
1355.99642557644;0.222259521484375;418.799998942632;2095;-4.85229492187503E-06
1356.19642557593;0.22216796875;418.999998942127;2096;-4.15039062499997E-06
1356.39642557543;0.222076416015625;419.199998941622;2097;-3.60107421875006E-06
1356.59642557492;0.221954345703125;419.399998941117;2098;-3.93676757812503E-06
1356.79642557442;0.221893310546875;419.599998940612;2099;-1.8310546875E-06
1356.99642557391;0.2218017578125;419.799998940107;2100;-4.05883789062506E-06
1357.19642557341;0.221710205078125;419.999998939602;2101;-2.77709960937497E-06
1357.3964255729;0.22161865234375;420.199998939097;2102;-4.24194335937503E-06
1357.5964255724;0.221527099609375;420.399998938592;2103;-2.31933593749997E-06
1357.79642557189;0.221435546875;420.599998938087;2104;-1.70898437499997E-06
1357.99642557139;0.221343994140625;420.799998937582;2105;-1.46484375000006E-06
1358.19642557088;0.22125244140625;420.999998937077;2106;-5.06591796874997E-06
1358.39642557038;0.221160888671875;421.199998936572;2107;-1.068115234375E-06
1358.59642556987;0.2210693359375;421.399998936067;2108;-3.96728515625E-06
1358.79642556937;0.220977783203125;421.599998935562;2109;-4.85229492187503E-06
1358.99642556886;0.22088623046875;421.799998935057;2110;-5.92041015625003E-06
1359.19642556836;0.220794677734375;421.999998934552;2111;-4.54711914062503E-06
1359.39642556785;0.220703125;422.199998934047;2112;-4.88281249999972E-07
1359.59642556735;0.22064208984375;422.399998933542;2113;-3.66210937499944E-07
1359.79642556684;0.22052001953125;422.599998933037;2114;-6.43920898437497E-06
1359.99642556634;0.220458984375;422.799998932533;2115;-5.09643554687494E-06
1360.19642556583;0.220367431640625;422.999998932028;2116;-3.96728515625E-06
1360.39642556533;0.22027587890625;423.199998931523;2117;-6.22558593750003E-06
1360.59642556482;0.22021484375;423.399998931018;2118;-2.44140625E-06
1360.79642556432;0.220123291015625;423.599998930513;2119;-1.19018554687503E-06
1360.99642556381;0.22003173828125;423.799998930008;2120;-3.99780273437497E-06
1361.19642556331;0.219970703125;423.999998929503;2121;-3.87573242187494E-06
1361.3964255628;0.219879150390625;424.199998928998;2122;-2.19726562499994E-06
1361.5964255623;0.21978759765625;424.399998928493;2123;-1.80053710937503E-06
1361.79642556179;0.219696044921875;424.599998927988;2124;-4.76074218749997E-06
1361.99642556129;0.219635009765625;424.799998927483;2125;-5.43212890625006E-06
1362.19642556078;0.21954345703125;424.999998926978;2126;-5.00488281250003E-06
1362.39642556028;0.219482421875;425.199998926473;2127;-2.34985351562494E-06
1362.59642555977;0.21942138671875;425.399998925968;2128;-1.64794921875003E-06
1362.79642555927;0.219329833984375;425.599998925463;2129;-4.69970703125003E-06
1362.99642555876;0.219268798828125;425.799998924958;2130;-3.662109375E-06
1363.19642555826;0.21917724609375;425.999998924453;2131;-2.92968749999997E-06
1363.39642555775;0.219085693359375;426.199998923948;2132;-1.73950195312494E-06
1363.59642555725;0.218994140625;426.399998923443;2133;-2.899169921875E-06
1363.79642555674;0.218902587890625;426.599998922938;2134;-4.8828125E-06
1363.99642555624;0.218841552734375;426.799998922433;2135;-4.8828125E-06
1364.19642555574;0.21875;426.999998921929;2136;-2.44140625E-06
1364.39642555523;0.218658447265625;427.199998921424;2137;-2.10571289062503E-06
1364.59642555473;0.21856689453125;427.399998920919;2138;-2.01416015624997E-06
